"street","sale_price","sale_date","area","eq_area","atts","beds","baths","car_space","garage","ensuite"
"Kintore Avenue Prospect SA 5082",338500,2006-04-04,206,165," 3 Beds, 1 Baths, 1 Car Spaces",3,1,1,0,0
"Koonga Avenue Prospect SA 5082",606000,2006-12-04,534,223," 3 Beds, 2 Baths, 3 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,3,2,1
"Labrina Avenue Prospect SA 5082",625000,2006-06-29,711,223," 3 Beds, 2 Baths, 3 Car Spaces, 1 Ensuites",3,2,3,0,1
"Labrina Avenue Prospect SA 5082",390000,2005-03-23,373,296," 3 Beds, 1 Baths, 2 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,1,2,1,1
"Labrina Avenue Prospect SA 5082",315000,2004-10-05,317,145," 3 Beds, 2 Baths, 1 Car Spaces, 1 Ensuites",3,2,1,0,1
"Labrina Avenue Prospect SA 5082",390000,2004-10-19,405,129," 3 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,2,1,1,1
"Le Hunte Avenue Prospect SA 5082",405000,2005-10-11,613,149," 3 Beds, 1 Baths",3,1,0,0,0
"Le Hunte Avenue Prospect SA 5082",810000,2006-12-18,613,240," 5 Beds, 3 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",5,3,2,2,1
"Le Hunte Avenue Prospect SA 5082",390000,2005-06-27,613,175," 3 Beds, 2 Baths, 2 Car Spaces",3,2,2,0,0
"Le Hunte Avenue Prospect SA 5082",385000,2006-03-30,613,108," 3 Beds, 1 Baths",3,1,0,0,0
"Le Hunte Avenue Prospect SA 5082",336000,2006-08-18,613,96," 4 Beds, 2 Baths, 2 Car Spaces",4,2,2,0,0
"Le Hunte Avenue Prospect SA 5082",312500,2004-05-07,613,87," 3 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,2,1,1,1
"Le Hunte Avenue Prospect SA 5082",325000,2005-07-29,613,155," 2 Beds, 1 Baths, 1 Car Spaces",2,1,1,0,0
"Le Hunte Avenue Prospect SA 5082",370000,2004-12-29,613,130," 3 Beds, 2 Baths, 2 Car Spaces, 1 Ensuites",3,2,2,0,1
"Lettie Street Prospect SA 5082",270000,2004-12-10,615,111,"",0,0,0,0,0
"Lillian Street Prospect SA 5082",420000,2006-08-17,736,112," 3 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages",3,2,1,1,0
"Lillian Street Prospect SA 5082",460000,2006-06-10,929,122," 3 Beds, 2 Baths, 2 Car Spaces, 1 Lock Up Garages",3,2,2,1,0
"Linley Avenue Prospect SA 5082",335000,2006-01-30,514,105," 3 Beds, 1 Baths, 2 Car Spaces",3,1,2,0,0
"Linley Avenue Prospect SA 5082",345000,2004-11-12,499,114," 3 Beds, 1 Baths, 1 Car Spaces",3,1,1,0,0
"Linley Avenue Prospect SA 5082",315000,2005-08-08,731,120," 3 Beds, 2 Baths, 2 Car Spaces",3,2,2,0,0
"Livingstone Avenue Prospect SA 5082",292000,2006-08-16,325,122," 3 Beds, 2 Baths, 2 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,2,2,1,1
"Livingstone Avenue Prospect SA 5082",278000,2005-11-18,650,87," 2 Beds",2,0,0,0,0
"Livingstone Avenue Prospect SA 5082",236000,2005-08-29,650,109," 2 Beds, 1 Baths, 1 Lock Up Garages",2,1,0,1,0
"Livingstone Avenue Prospect SA 5082",317000,2005-07-07,650,122," 3 Beds, 1 Baths, 3 Car Spaces",3,1,3,0,0
"Livingstone Avenue Prospect SA 5082",226000,2006-08-21,650,109," 3 Beds, 1 Baths",3,1,0,0,0
"Livingstone Avenue Prospect SA 5082",290000,2006-04-18,780,140," 4 Beds, 1 Baths, 1 Car Spaces",4,1,1,0,0
"Marian Place Prospect SA 5082",520000,2005-08-02,586,213," 4 Beds, 2 Baths, 2 Car Spaces, 1 Lock Up Garages, 2 Ensuites",4,2,2,1,2
"Marian Place Prospect SA 5082",187000,2004-11-29,565,140," 3 Beds, 1 Baths, 1 Car Spaces, 2 Lock Up Garages",3,1,1,2,0
"Marian Place Prospect SA 5082",530050,2006-11-23,502,172," 3 Beds, 1 Baths, 1 Car Spaces",3,1,1,0,0
"Marian Place Prospect SA 5082",294500,2005-07-25,499,95,"",0,0,0,0,0
"Marian Place Prospect SA 5082",442500,2006-08-31,460,145," 3 Beds, 1 Baths, 1 Lock Up Garages",3,1,0,1,0
"Marian Place Prospect SA 5082",387500,2005-01-14,350,165," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Maud Street Prospect SA 5082",320000,2006-12-29,366,129," 3 Beds, 2 Baths, 1 Car Spaces, 1 Ensuites",3,2,1,0,1
"Mendes Street Prospect SA 5082",268000,2005-06-28,590,107," 2 Beds, 1 Baths, 1 Car Spaces",2,1,1,0,0
"Mendes Street Prospect SA 5082",120000,2005-05-03,348,74," 3 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages",3,2,1,1,0
"Mendes Street Prospect SA 5082",210005,2005-07-11,716,74," 3 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages",3,2,1,1,0
"Mendes Street Prospect SA 5082",220000,2004-11-24,697,74," 3 Beds, 1 Lock Up Garages",3,0,0,1,0
"Miller Street Prospect SA 5082",345000,2005-11-23,822,171," 4 Beds, 2 Baths, 2 Car Spaces",4,2,2,0,0
"Milner Street Prospect SA 5082",565000,2004-12-09,936,269," 3 Beds, 2 Baths",3,2,0,0,0
"Milner Street Prospect SA 5082",636000,2004-12-16,937,190," 3 Beds, 1 Baths, 1 Car Spaces",3,1,1,0,0
"Milner Street Prospect SA 5082",525000,2004-07-02,803,190," 4 Beds, 2 Baths, 1 Ensuites",4,2,0,0,1
"Milner Street Prospect SA 5082",415000,2006-11-13,803,147," 4 Beds, 1 Baths, 1 Car Spaces",4,1,1,0,0
"Moore Street Prospect SA 5082",310000,2005-02-16,581,104," 4 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",4,1,1,1,0
"Muriel Street Prospect SA 5082",567000,2006-02-01,822,213," 4 Beds, 2 Baths, 1 Ensuites",4,2,0,0,1
"Myrtle Street Prospect SA 5082",480000,2005-02-18,627,180," 4 Beds, 1 Baths, 2 Car Spaces",4,1,2,0,0
"Myrtle Street Prospect SA 5082",389000,2006-01-27,627,155," 5 Beds, 1 Baths, 2 Car Spaces, 3 Lock Up Garages",5,1,2,3,0
"Myrtle Street Prospect SA 5082",621000,2006-05-05,627,209," 4 Beds, 2 Baths, 2 Car Spaces, 1 Ensuites",4,2,2,0,1
"Myrtle Street Prospect SA 5082",332000,2006-11-28,764,100," 3 Beds",3,0,0,0,0
"Myrtle Street Prospect SA 5082",465065,2005-11-18,691,190," 4 Beds, 2 Baths, 2 Car Spaces, 1 Ensuites",4,2,2,0,1
"Myrtle Street Prospect SA 5082",268000,2006-06-23,250,126," 3 Beds, 1 Baths, 1 Car Spaces, 1 Ensuites",3,1,1,0,1
"Myrtle Street Prospect SA 5082",320000,2006-05-04,606,116," 3 Beds, 1 Baths, 2 Car Spaces",3,1,2,0,0
"Old Street Prospect SA 5082",319500,2004-11-26,304,165,"",0,0,0,0,0
"Olive Street Prospect SA 5082",545000,2005-06-28,627,165," 4 Beds",4,0,0,0,0
"Olive Street Prospect SA 5082",547000,2005-07-13,627,164," 3 Beds",3,0,0,0,0
"Olive Street Prospect SA 5082",305000,2004-12-16,627,108," 3 Beds, 1 Baths, 4 Car Spaces",3,1,4,0,0
"Olive Street Prospect SA 5082",3000,2005-12-09,627,109," 2 Beds",2,0,0,0,0
"Olive Street Prospect SA 5082",316335,2004-04-11,290,111," 3 Beds, 1 Baths, 3 Car Spaces, 1 Lock Up Garages",3,1,3,1,0
"Olive Street Prospect SA 5082",310000,2006-10-17,299,111," 3 Beds, 1 Baths, 2 Car Spaces, 1 Lock Up Garages",3,1,2,1,0
"Palmer Street Prospect SA 5082",401500,2006-11-22,582,110," 3 Beds, 1 Baths, 1 Car Spaces",3,1,1,0,0
"Palmer Street Prospect SA 5082",308000,2005-07-01,582,98," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Percy Street Prospect SA 5082",385000,2004-05-17,650,120," 3 Beds, 2 Baths, 2 Car Spaces",3,2,2,0,0
"Percy Street Prospect SA 5082",305000,2004-05-21,650,123," 3 Beds, 2 Baths, 1 Car Spaces, 4 Lock Up Garages",3,2,1,4,0
"Percy Street Prospect SA 5082",270000,2006-03-27,376,140," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Percy Street Prospect SA 5082",285000,2004-11-24,650,94," 4 Beds, 2 Baths, 4 Car Spaces, 1 Ensuites",4,2,4,0,1
"Percy Street Prospect SA 5082",365000,2006-05-31,572,110," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,2,2,1
"Percy Street Prospect SA 5082",235000,2004-10-08,527,76," 2 Baths",0,2,0,0,0
"Princes Street Prospect SA 5082",417000,2006-07-14,696,140," 3 Beds, 1 Baths",3,1,0,0,0
"Princes Street Prospect SA 5082",260000,2005-11-08,696,98," 3 Beds, 1 Baths, 1 Lock Up Garages",3,1,0,1,0
"Princes Street Prospect SA 5082",265000,2005-05-26,696,107," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Princes Street Prospect SA 5082",325000,2004-11-08,696,107," 3 Beds, 1 Baths, 1 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,1,1,2,1
"Prospect Road Prospect SA 5082",460000,2006-01-27,580,247," 4 Beds, 2 Baths, 2 Car Spaces",4,2,2,0,0
"Prospect Road Prospect SA 5082",319000,2004-01-30,566,141," 4 Beds, 1 Baths, 1 Car Spaces",4,1,1,0,0
"Prospect Road Prospect SA 5082",57000,2006-05-12,684,323," 6 Beds, 3 Baths, 1 Ensuites",6,3,0,0,1
"Prospect Road Prospect SA 5082",170000,2004-08-02,38,77," 2 Beds, 1 Baths, 1 Car Spaces",2,1,1,0,0
"Prospect Road Prospect SA 5082",228000,2004-04-29,154,106," 3 Beds, 1 Baths, 1 Car Spaces",3,1,1,0,0
"Prospect Road Prospect SA 5082",11119,2006-09-18,752,113," 3 Beds, 1 Lock Up Garages",3,0,0,1,0
"Prospect Terrace Prospect SA 5082",4e+05,2005-03-08,400,175," 3 Beds, 3 Baths, 2 Car Spaces",3,3,2,0,0
"Prospect Terrace Prospect SA 5082",440000,2006-08-03,744,182," 3 Beds, 1 Baths, 3 Car Spaces",3,1,3,0,0
"Prospect Terrace Prospect SA 5082",60000,2006-07-04,776,147," 4 Beds, 1 Baths",4,1,0,0,0
"Pulsford Road Prospect SA 5082",305000,2006-01-31,497,125,"",0,0,0,0,0
"Pulsford Road Prospect SA 5082",12500,2004-05-27,248,95," 2 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",2,1,1,1,0
"Pulsford Road Prospect SA 5082",230500,2004-12-23,372,129," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Redin Street Prospect SA 5082",325000,2006-08-17,707,150," 3 Beds, 2 Baths, 4 Car Spaces, 1 Lock Up Garages",3,2,4,1,0
"Redin Street Prospect SA 5082",3e+05,2006-03-30,464,88," 2 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",2,1,1,1,0
"Regency Road Prospect SA 5082",253000,2005-07-07,715,130," 3 Beds, 1 Baths, 1 Lock Up Garages",3,1,0,1,0
"Regency Road Prospect SA 5082",240000,2005-06-03,802,119," 3 Beds, 2 Baths, 1 Car Spaces",3,2,1,0,0
"Regency Road Prospect SA 5082",295000,2005-09-20,719,123,"",0,0,0,0,0
"Regency Road Prospect SA 5082",335000,2004-10-28,768,181," 4 Beds, 2 Baths, 1 Car Spaces",4,2,1,0,0
"Regency Road Prospect SA 5082",5000,2004-08-23,13,60," 2 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",2,1,1,1,0
"Regency Road Prospect SA 5082",375000,2004-10-29,802,185," 4 Beds, 3 Baths, 2 Car Spaces, 10 Lock Up Garages, 1 Ensuites",4,3,2,10,1
"Regency Road Prospect SA 5082",255000,2005-05-27,668,99," 2 Beds, 1 Baths, 1 Car Spaces",2,1,1,0,0
"Regency Road Prospect SA 5082",332000,2006-05-10,1847,159," 4 Beds, 2 Baths, 3 Car Spaces",4,2,3,0,0
"Regency Road Prospect SA 5082",267000,2006-04-10,710,126," 3 Beds, 2 Baths, 1 Car Spaces",3,2,1,0,0
"Regency Road Prospect SA 5082",245000,2004-09-24,710,110," 2 Beds, 1 Baths, 2 Car Spaces",2,1,2,0,0
"Regency Road Prospect SA 5082",272500,2006-03-16,763,118," 3 Beds, 1 Baths, 1 Car Spaces",3,1,1,0,0
"Richman Avenue Prospect SA 5082",465000,2006-09-12,714,122," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Richman Avenue Prospect SA 5082",450000,2006-06-29,736,166," 3 Beds, 2 Baths, 1 Car Spaces, 1 Ensuites",3,2,1,0,1
"Rose Street Prospect SA 5082",187000,2006-06-21,622,123," 3 Beds, 1 Baths",3,1,0,0,0
"Rose Street Prospect SA 5082",325000,2005-08-30,635,106," 2 Beds, 1 Baths, 2 Car Spaces",2,1,2,0,0
"Rose Street Prospect SA 5082",365650,2004-06-11,746,125," 2 Beds",2,0,0,0,0
"Rose Street Prospect SA 5082",410000,2006-01-05,813,105," 3 Beds, 2 Baths",3,2,0,0,0
"Struan Avenue Prospect SA 5082",315250,2004-11-22,641,110," 2 Beds, 1 Baths, 1 Lock Up Garages",2,1,0,1,0
"Struan Avenue Prospect SA 5082",302500,2004-08-13,687,110," 4 Beds, 2 Baths",4,2,0,0,0
"Te Anau Avenue Prospect SA 5082",567500,2004-03-04,759,187," 4 Beds, 2 Baths, 2 Car Spaces",4,2,2,0,0
"Union Street Prospect SA 5082",480000,2004-07-01,510,204," 3 Beds, 2 Baths, 1 Ensuites",3,2,0,0,1
"Vaughan Street Prospect SA 5082",412000,2006-08-16,761,120," 3 Beds, 1 Baths, 2 Car Spaces, 1 Lock Up Garages",3,1,2,1,0
"Victoria Street Prospect SA 5082",336000,2006-04-10,696,141," 3 Beds, 2 Baths, 1 Car Spaces, 2 Lock Up Garages",3,2,1,2,0
"Victoria Street Prospect SA 5082",250000,2004-12-06,771,136," 4 Beds, 2 Baths",4,2,0,0,0
"Victoria Street Prospect SA 5082",361000,2006-07-04,771,171," 3 Beds, 1 Baths, 4 Car Spaces",3,1,4,0,0
"Victoria Street Prospect SA 5082",365000,2005-05-25,771,132," 4 Beds, 2 Baths, 3 Lock Up Garages",4,2,0,3,0
"Vine Street Prospect SA 5082",5390,2004-09-27,627,200,"",0,0,0,0,0
"Vine Street Prospect SA 5082",360027,2004-12-10,501,140,"",0,0,0,0,0
"Vine Street Prospect SA 5082",392000,2004-04-15,627,151," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Vine Street Prospect SA 5082",482000,2004-04-23,367,105," 3 Beds, 2 Baths, 3 Car Spaces",3,2,3,0,0
"Vine Street Prospect SA 5082",345000,2004-03-26,627,134," 3 Beds",3,0,0,0,0
"Vine Street Prospect SA 5082",465000,2005-06-29,413,185," 3 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,2,1,1,1
"Vine Street Prospect SA 5082",360000,2004-07-29,659,140," 3 Beds, 2 Baths, 3 Car Spaces, 2 Lock Up Garages",3,2,3,2,0
"Warren Avenue Prospect SA 5082",445964,2004-01-09,907,205," 4 Beds, 2 Baths, 2 Car Spaces",4,2,2,0,0
"Warren Avenue Prospect SA 5082",425000,2006-10-16,804,161," 3 Beds, 1 Baths, 2 Car Spaces",3,1,2,0,0
"Watkins Street Prospect SA 5082",375000,2004-03-04,644,173," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages",3,2,2,2,0
"Willcox Avenue Prospect SA 5082",580000,2006-11-17,868,179," 4 Beds, 2 Baths, 2 Car Spaces",4,2,2,0,0
"Willcox Avenue Prospect SA 5082",570000,2005-03-14,994,176," 5 Beds, 3 Baths, 2 Car Spaces, 1 Lock Up Garages",5,3,2,1,0
"William Street Prospect SA 5082",2750,2005-06-23,822,101," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Wilson Street Prospect SA 5082",229000,2006-04-24,268,81," 2 Beds, 1 Baths",2,1,0,0,0
"Wilson Street Prospect SA 5082",320000,2005-05-27,271,130," 3 Beds, 2 Baths, 1 Lock Up Garages, 1 Ensuites",3,2,0,1,1
"Wilson Street Prospect SA 5082",330000,2006-09-20,237,121," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"York Street Prospect SA 5082",283000,2005-09-29,382,106," 3 Beds, 1 Baths, 1 Car Spaces",3,1,1,0,0
"York Street Prospect SA 5082",290000,2004-04-29,696,131," 3 Beds, 2 Baths",3,2,0,0,0
"York Street Prospect SA 5082",260000,2005-08-12,791,103," 2 Beds, 1 Baths, 2 Car Spaces",2,1,2,0,0
"York Street Prospect SA 5082",160000,2006-02-13,696,149,"",0,0,0,0,0
"York Street Prospect SA 5082",295000,2006-05-24,696,121," 3 Beds, 1 Baths, 1 Lock Up Garages",3,1,0,1,0
"Airlie Avenue Prospect SA 5082",653000,2007-08-27,652,180," 4 Beds, 2 Baths, 1 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,1,2,1
"Airlie Avenue Prospect SA 5082",612500,2008-03-19,652,145," 4 Beds, 2 Baths, 4 Car Spaces, 3 Lock Up Garages",4,2,4,3,0
"Airlie Avenue Prospect SA 5082",430000,2007-03-15,983,139," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Airlie Avenue Prospect SA 5082",540000,2007-04-02,650,120," 3 Beds, 2 Baths, 3 Car Spaces, 1 Ensuites",3,2,3,0,1
"Airlie Avenue Prospect SA 5082",715000,2008-09-01,1146,197," 3 Beds, 2 Baths, 3 Car Spaces",3,2,3,0,0
"Alabama Avenue Prospect SA 5082",344000,2007-11-29,794,137," 3 Beds, 1 Baths, 1 Car Spaces",3,1,1,0,0
"Alabama Avenue Prospect SA 5082",380000,2007-12-12,650,170," 2 Beds, 1 Baths, 1 Car Spaces",2,1,1,0,0
"Alabama Avenue Prospect SA 5082",240000,2007-03-15,684,75," 3 Beds, 1 Baths, 2 Car Spaces",3,1,2,0,0
"Alabama Avenue Prospect SA 5082",390000,2008-07-29,362,138," 3 Beds, 1 Baths, 1 Lock Up Garages",3,1,0,1,0
"Alabama Avenue Prospect SA 5082",255000,2007-03-15,781,75," 3 Beds, 1 Baths, 12 Car Spaces",3,1,12,0,0
"Alabama Avenue Prospect SA 5082",385000,2008-08-25,362,138," 2 Beds, 1 Baths, 2 Car Spaces",2,1,2,0,0
"Alabama Avenue Prospect SA 5082",150000,2007-06-22,741,125," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Alabama Avenue Prospect SA 5082",443000,2008-10-22,869,94," 3 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages",3,1,2,2,0
"Albert Street Prospect SA 5082",630000,2007-03-29,696,190," 3 Beds, 1 Baths, 3 Car Spaces",3,1,3,0,0
"Albert Street Prospect SA 5082",640000,2008-12-05,679,168," 3 Beds, 1 Baths, 6 Car Spaces",3,1,6,0,0
"Albert Street Prospect SA 5082",469000,2008-04-02,696,126," 3 Beds, 1 Baths, 1 Car Spaces",3,1,1,0,0
"Albert Street Prospect SA 5082",387000,2007-04-30,696,113," 3 Beds, 1 Baths, 1 Car Spaces, 2 Lock Up Garages",3,1,1,2,0
"Albert Street Prospect SA 5082",380000,2008-11-21,696,89," 3 Beds, 1 Baths, 1 Car Spaces",3,1,1,0,0
"Albert Street Prospect SA 5082",407500,2007-06-07,696,116," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Alexandra Street Prospect SA 5082",406000,2007-07-20,696,134," 4 Beds, 2 Baths, 2 Car Spaces, 4 Lock Up Garages",4,2,2,4,0
"Alexandra Street Prospect SA 5082",355000,2007-07-31,696,94," 2 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",2,1,1,1,0
"Alexandra Street Prospect SA 5082",415000,2007-11-30,696,120," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Alexandra Street Prospect SA 5082",315550,2007-01-17,348,106," 3 Beds, 1 Baths, 1 Car Spaces",3,1,1,0,0
"Alexandra Street Prospect SA 5082",385000,2008-09-01,348,112," 2 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",2,1,1,1,0
"Allan Street Prospect SA 5082",382000,2008-05-30,610,106," 4 Beds, 3 Baths, 2 Car Spaces, 2 Lock Up Garages",4,3,2,2,0
"Alpha Road Prospect SA 5082",550000,2008-10-16,560,160," 3 Beds, 2 Baths, 1 Car Spaces, 2 Lock Up Garages",3,2,1,2,0
"Alpha Road Prospect SA 5082",1300000,2007-06-14,1446,332," 5 Beds, 3 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",5,3,2,2,1
"Alpha Road Prospect SA 5082",763000,2007-02-19,1003,196," 3 Beds, 2 Baths, 2 Car Spaces",3,2,2,0,0
"Alpha Road Prospect SA 5082",645000,2007-11-28,715,237," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,2,2,1
"Angwin Avenue Prospect SA 5082",336900,2007-05-30,696,147," 3 Beds, 1 Baths, 1 Car Spaces",3,1,1,0,0
"Angwin Avenue Prospect SA 5082",340000,2008-08-07,464,110," 3 Beds, 1 Baths, 2 Car Spaces, 4 Lock Up Garages",3,1,2,4,0
"Argyle Street Prospect SA 5082",426000,2008-01-04,241,110," 3 Beds, 1 Baths, 2 Car Spaces",3,1,2,0,0
"Arthur Street Prospect SA 5082",496000,2008-07-07,715,102," 3 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages",3,1,2,2,0
"Arthur Street Prospect SA 5082",375000,2007-06-22,307,120," 3 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,2,1,1,1
"Arthur Street Prospect SA 5082",7e+05,2008-08-28,715,150," 4 Beds, 2 Baths, 4 Car Spaces, 2 Lock Up Garages",4,2,4,2,0
"Athol Avenue Prospect SA 5082",555000,2008-10-27,731,170," 3 Beds, 2 Baths, 2 Lock Up Garages, 1 Ensuites",3,2,0,2,1
"Athol Avenue Prospect SA 5082",550000,2008-10-30,731,182," 3 Beds, 1 Baths, 2 Car Spaces",3,1,2,0,0
"Athol Avenue Prospect SA 5082",556000,2008-08-15,731,167," 4 Beds, 2 Baths, 2 Car Spaces, 1 Lock Up Garages",4,2,2,1,0
"Athol Avenue Prospect SA 5082",450000,2008-09-05,731,124," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages",4,2,2,2,0
"Audley Avenue Prospect SA 5082",695000,2008-12-19,588,170," 3 Beds, 2 Baths, 2 Car Spaces, 1 Ensuites",3,2,2,0,1
"Audley Avenue Prospect SA 5082",625505,2007-11-16,516,117," 4 Beds, 1 Baths, 2 Car Spaces, 1 Lock Up Garages",4,1,2,1,0
"Avenue Road Prospect SA 5082",230000,2007-10-18,524,150," 3 Beds, 1 Car Spaces",3,0,1,0,0
"Avenue Road Prospect SA 5082",395000,2007-10-18,579,115," 1 Baths, 2 Car Spaces",0,1,2,0,0
"Avenue Road Prospect SA 5082",605000,2007-11-06,664,171," 3 Beds, 2 Baths, 4 Car Spaces, 4 Lock Up Garages",3,2,4,4,0
"Azalea Street Prospect SA 5082",580000,2007-05-28,981,160," 3 Beds, 1 Baths",3,1,0,0,0
"Azalea Street Prospect SA 5082",950000,2008-05-12,981,216," 4 Beds, 1 Baths, 1 Car Spaces, 2 Lock Up Garages",4,1,1,2,0
"Ballville Street Prospect SA 5082",671500,2007-12-21,708,147," 3 Beds, 1 Baths, 3 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,1,3,1,1
"Ballville Street Prospect SA 5082",357000,2007-11-19,321,118," 2 Beds, 1 Baths, 1 Car Spaces",2,1,1,0,0
"Ballville Street Prospect SA 5082",346000,2007-01-22,311,110," 2 Beds, 1 Baths, 2 Car Spaces",2,1,2,0,0
"Ballville Street Prospect SA 5082",535000,2007-11-15,311,147," 3 Beds, 2 Baths, 2 Car Spaces",3,2,2,0,0
"Ballville Street Prospect SA 5082",471500,2007-07-23,326,154," 3 Beds, 1 Baths, 2 Car Spaces, 1 Lock Up Garages",3,1,2,1,0
"Ballville Street Prospect SA 5082",349000,2007-06-28,294,93," 2 Beds, 1 Baths, 2 Car Spaces",2,1,2,0,0
"Barker Road Prospect SA 5082",658500,2007-05-25,1076,180," 4 Beds, 1 Baths",4,1,0,0,0
"Barker Road Prospect SA 5082",1200000,2008-08-08,765,342," 6 Beds, 3 Baths, 2 Car Spaces, 1 Ensuites",6,3,2,0,1
"Barker Road Prospect SA 5082",1e+06,2008-09-18,1410,174," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,2,2,1
"Barker Road Prospect SA 5082",680000,2008-10-24,495,175," 3 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,2,1,1,1
"Beatrice Street Prospect SA 5082",405000,2007-10-24,764,155," 4 Beds, 2 Baths",4,2,0,0,0
"Beatrice Street Prospect SA 5082",571000,2007-10-22,769,143," 3 Beds, 1 Baths, 1 Car Spaces, 1 Ensuites",3,1,1,0,1
"Beatrice Street Prospect SA 5082",630000,2007-01-10,618,163," 4 Beds, 3 Baths, 2 Car Spaces, 1 Ensuites",4,3,2,0,1
"Beatrice Street Prospect SA 5082",505000,2008-03-19,769,102," 3 Beds, 1 Baths, 1 Car Spaces",3,1,1,0,0
"Beatrice Street Prospect SA 5082",630000,2008-10-31,769,159," 3 Beds, 2 Baths, 6 Car Spaces",3,2,6,0,0
"Beatrice Street Prospect SA 5082",390000,2007-06-12,338,124," 3 Beds, 1 Baths, 1 Car Spaces, 2 Lock Up Garages",3,1,1,2,0
"Bosanquet Avenue Prospect SA 5082",375000,2007-06-01,232,105," 2 Beds, 1 Baths",2,1,0,0,0
"Bosanquet Avenue Prospect SA 5082",655000,2007-12-06,668,165," 4 Beds, 1 Baths, 2 Car Spaces",4,1,2,0,0
"Bosanquet Avenue Prospect SA 5082",812250,2008-08-14,668,222," 4 Beds, 3 Baths, 1 Car Spaces, 1 Ensuites",4,3,1,0,1
"Bosanquet Avenue Prospect SA 5082",375000,2007-04-02,613,125," 3 Beds, 1 Baths, 2 Lock Up Garages",3,1,0,2,0
"Bosanquet Avenue Prospect SA 5082",150000,2008-02-26,613,102," 3 Beds, 2 Baths, 1 Car Spaces",3,2,1,0,0
"Bosanquet Avenue Prospect SA 5082",465000,2008-11-20,668,153," 3 Beds, 1 Baths, 3 Car Spaces, 1 Lock Up Garages",3,1,3,1,0
"Bosanquet Avenue Prospect SA 5082",22000,2007-06-27,668,116," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Boyle Street Prospect SA 5082",307500,2007-03-29,490,115," 3 Beds, 1 Baths, 2 Car Spaces, 1 Lock Up Garages",3,1,2,1,0
"Boyle Street Prospect SA 5082",4e+05,2008-08-01,499,111," 3 Beds, 1 Baths, 1 Lock Up Garages",3,1,0,1,0
