"street","sale_price","sale_date","area","eq_area","atts","beds","baths","car_space","garage","ensuite"
"Greer Place Magill SA 5072",153000,2001-08-06,894,118,"",0,0,0,0,0
"Greer Place Magill SA 5072",55000,2002-07-12,206,99,"",0,0,0,0,0
"Greer Place Magill SA 5072",165000,2001-04-03,774,136,"",0,0,0,0,0
"Griffiths Street Magill SA 5072",310000,2004-04-30,770,116," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages",3,2,2,2,0
"Griffiths Street Magill SA 5072",354000,2004-01-29,716,140," 3 Beds, 2 Baths",3,2,0,0,0
"Griffiths Street Magill SA 5072",270000,2001-01-22,693,232," 1 Ensuites",0,0,0,0,1
"Griffiths Street Magill SA 5072",410000,2006-08-14,708,102," 3 Beds, 1 Baths, 2 Car Spaces, 1 Lock Up Garages",3,1,2,1,0
"Griffiths Street Magill SA 5072",240000,2002-07-17,351,145," 3 Beds, 2 Baths, 1 Car Spaces, 1 Ensuites",3,2,1,0,1
"Griffiths Street Magill SA 5072",272000,2004-02-09,734,89," 3 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages",3,2,1,1,0
"Griffiths Street Magill SA 5072",231500,2004-11-19,366,88," 2 Beds, 1 Baths",2,1,0,0,0
"Harrison Court Magill SA 5072",235000,2004-01-15,290,104," 2 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",2,1,1,1,0
"Harrison Street Magill SA 5072",156000,2001-02-08,732,102," 4 Beds, 3 Baths, 1 Car Spaces",4,3,1,0,0
"Harrison Street Magill SA 5072",250000,2004-03-01,746,102," 3 Beds, 1 Baths, 2 Car Spaces, 1 Lock Up Garages",3,1,2,1,0
"Harrison Street Magill SA 5072",345000,2004-09-03,809,146," 4 Beds, 2 Baths",4,2,0,0,0
"Harrison Street Magill SA 5072",259000,2002-07-01,713,133," 3 Beds",3,0,0,0,0
"Harrow Avenue Magill SA 5072",101000,2000-12-14,848,100,"",0,0,0,0,0
"Harrow Avenue Magill SA 5072",380000,2004-11-08,447,135," 3 Beds, 1 Baths",3,1,0,0,0
"Harrow Avenue Magill SA 5072",90000,2000-05-25,858,90," 4 Beds, 2 Baths, 1 Car Spaces",4,2,1,0,0
"Harrow Avenue Magill SA 5072",243000,2003-07-25,792,90," 3 Beds, 1 Baths, 2 Lock Up Garages, 1 Ensuites",3,1,0,2,1
"Harrow Avenue Magill SA 5072",185050,2002-10-31,707,147,"",0,0,0,0,0
"Harrow Avenue Magill SA 5072",190000,2005-11-17,450,90," 2 Beds, 1 Baths, 2 Car Spaces",2,1,2,0,0
"Hender Avenue Magill SA 5072",305000,2005-01-06,735,101,"",0,0,0,0,0
"Henry Martin Square Magill SA 5072",425000,2002-12-15,532,195," 3 Beds, 2 Baths, 2 Lock Up Garages, 1 Ensuites",3,2,0,2,1
"Henry Martin Square Magill SA 5072",545000,2001-10-15,715,320," 6 Beds, 2 Baths, 2 Lock Up Garages, 1 Ensuites",6,2,0,2,1
"Henry Martin Square Magill SA 5072",526000,2002-06-11,555,230," 4 Beds, 2 Baths, 2 Lock Up Garages, 1 Ensuites",4,2,0,2,1
"Henry Martin Square Magill SA 5072",376000,2002-01-02,573,223," 4 Beds, 1 Lock Up Garages, 1 Ensuites",4,0,0,1,1
"Henry Martin Square Magill SA 5072",710000,2004-07-29,529,335," 3 Beds, 1 Ensuites",3,0,0,0,1
"Homes Avenue Magill SA 5072",85000,2003-04-08,408,89,"",0,0,0,0,0
"Homes Avenue Magill SA 5072",310000,2005-03-23,319,121," 3 Beds",3,0,0,0,0
"Jackson Street Magill SA 5072",155000,2001-09-14,332,120," 3 Beds",3,0,0,0,0
"Jackson Street Magill SA 5072",353500,2005-12-22,350,140," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,1,1,1,1
"Jackson Street Magill SA 5072",191000,2006-01-05,81,74," 2 Beds, 1 Baths, 1 Car Spaces",2,1,1,0,0
"Jackson Street Magill SA 5072",280000,2001-09-10,397,190," 2 Beds, 2 Baths, 1 Ensuites",2,2,0,0,1
"Jackson Street Magill SA 5072",3e+05,2004-11-22,738,140,"",0,0,0,0,0
"Jervois Avenue Magill SA 5072",3e+05,2006-10-26,373,144,"",0,0,0,0,0
"Jervois Avenue Magill SA 5072",365000,2006-09-01,348,135," 2 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages",2,1,2,2,0
"Jervois Avenue Magill SA 5072",308000,2003-02-07,703,147,"",0,0,0,0,0
"Jervois Avenue Magill SA 5072",264000,2002-12-18,703,95," 2 Beds",2,0,0,0,0
"Jervois Avenue Magill SA 5072",161502,2002-03-13,692,67," 3 Beds, 2 Baths, 1 Ensuites",3,2,0,0,1
"Jervois Avenue Magill SA 5072",140000,2000-10-25,677,116," 3 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages",3,1,2,2,0
"Jervois Avenue Magill SA 5072",290000,2003-09-11,348,133," 3 Beds, 1 Baths, 1 Lock Up Garages",3,1,0,1,0
"Jervois Avenue Magill SA 5072",130000,2000-03-23,697,95,"",0,0,0,0,0
"Jervois Avenue Magill SA 5072",315000,2003-09-03,685,111," 4 Beds, 2 Baths, 1 Car Spaces",4,2,1,0,0
"Jervois Avenue Magill SA 5072",292000,2006-01-11,NA,100," 2 Beds, 1 Baths, 2 Car Spaces",2,1,2,0,0
"Jervois Avenue Magill SA 5072",170000,2000-03-31,697,159,"",0,0,0,0,0
"Koongarra Avenue Magill SA 5072",156000,2001-12-07,787,95," 3 Beds, 2 Baths, 1 Lock Up Garages",3,2,0,1,0
"Koongarra Avenue Magill SA 5072",327000,2005-10-14,887,102," 4 Beds, 2 Baths, 2 Lock Up Garages, 1 Ensuites",4,2,0,2,1
"Koongarra Avenue Magill SA 5072",343000,2006-01-17,836,121," 4 Beds, 2 Baths, 2 Car Spaces, 1 Lock Up Garages, 1 Ensuites",4,2,2,1,1
"Koongarra Avenue Magill SA 5072",380000,2006-04-21,902,107," 3 Beds, 2 Baths, 2 Car Spaces",3,2,2,0,0
"Koongarra Avenue Magill SA 5072",340000,2003-11-21,991,124," 1 Lock Up Garages",0,0,0,1,0
"Koongarra Avenue Magill SA 5072",290000,2005-11-18,478,90," 3 Beds, 2 Baths, 2 Car Spaces",3,2,2,0,0
"Koongarra Avenue Magill SA 5072",290000,2004-12-16,595,104," 4 Beds, 2 Baths, 1 Car Spaces",4,2,1,0,0
"Koongarra Avenue Magill SA 5072",180000,2001-08-31,318,120," 2 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",2,1,1,1,0
"Koongarra Avenue Magill SA 5072",312000,2004-04-21,556,150," 4 Beds",4,0,0,0,0
"Koongarra Avenue Magill SA 5072",370500,2004-04-15,561,183," 3 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,1,2,2,1
"Koongarra Avenue Magill SA 5072",440000,2006-08-23,372,190," 3 Beds, 1 Baths, 2 Car Spaces",3,1,2,0,0
"Koongarra Court Magill SA 5072",330000,2006-05-26,540,123," 4 Beds, 1 Baths",4,1,0,0,0
"Lentara Court Magill SA 5072",139000,2001-01-18,735,90," 2 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",2,1,1,1,0
"Lentara Court Magill SA 5072",440000,2004-07-08,1125,180," 5 Beds, 2 Baths",5,2,0,0,0
"Leonard Street Magill SA 5072",184950,2001-03-19,345,124,"",0,0,0,0,0
"Leonard Street Magill SA 5072",338000,2004-09-20,370,152," 3 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,2,1,1,1
"Leonard Street Magill SA 5072",310000,2003-12-01,720,103," 3 Beds",3,0,0,0,0
"Leonard Street Magill SA 5072",135000,2000-06-23,744,104," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Leonard Street Magill SA 5072",128000,2000-05-31,707,85," 3 Beds, 1 Baths, 1 Lock Up Garages",3,1,0,1,0
"Leonard Street Magill SA 5072",2e+05,2003-09-06,689,90," 3 Beds, 3 Baths, 2 Lock Up Garages, 1 Ensuites",3,3,0,2,1
"Lorne Avenue Magill SA 5072",8e+05,2006-01-09,2111,257," 6 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages",6,2,1,1,0
"Lorne Avenue Magill SA 5072",168000,2001-03-23,674,133," 4 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",4,1,1,1,0
"Lorne Avenue Magill SA 5072",312500,2004-02-12,349,128," 3 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages",3,1,2,2,0
"Lorne Avenue Magill SA 5072",180000,2004-05-18,425,128," 3 Beds, 2 Baths, 2 Car Spaces",3,2,2,0,0
"Lorne Avenue Magill SA 5072",215000,2000-07-21,588,107," 3 Beds, 2 Baths, 1 Lock Up Garages, 1 Ensuites",3,2,0,1,1
"Magill Road Magill SA 5072",274000,2004-02-27,709,110," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Magill Road Magill SA 5072",220000,2000-09-27,639,167,"",0,0,0,0,0
"Magill Road Magill SA 5072",185950,2003-05-05,354,104," 2 Beds, 1 Baths",2,1,0,0,0
"Magill Road Magill SA 5072",169000,2000-10-30,572,134,"",0,0,0,0,0
"Magill Road Magill SA 5072",158000,2000-10-19,528,130,"",0,0,0,0,0
"Magill Road Magill SA 5072",265000,2001-06-22,939,150," 3 Beds, 3 Baths, 1 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,3,1,2,1
"Mclennon Avenue Magill SA 5072",293000,2004-06-04,347,152," 3 Beds, 2 Baths, 1 Lock Up Garages, 2 Ensuites",3,2,0,1,2
"Mclennon Avenue Magill SA 5072",285000,2003-10-08,347,152," 3 Beds, 2 Baths, 2 Lock Up Garages, 2 Ensuites",3,2,0,2,2
"Mclennon Avenue Magill SA 5072",370000,2005-12-13,370,158," 3 Beds, 2 Baths, 2 Car Spaces, 2 Ensuites",3,2,2,0,2
"Melory Crescent Magill SA 5072",222000,2002-08-22,617,93," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Melory Crescent Magill SA 5072",165000,2000-02-02,623,122," 4 Beds, 2 Baths, 3 Car Spaces, 3 Lock Up Garages",4,2,3,3,0
"Moir Court Magill SA 5072",298000,2003-09-08,365,140," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,1,1,1,1
"Moules Road Magill SA 5072",290000,2004-12-16,871,117," 2 Beds, 1 Baths",2,1,0,0,0
"Moules Road Magill SA 5072",328000,2005-10-11,824,180," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,2,2,1
"Moules Road Magill SA 5072",213750,2004-06-18,830,134," 3 Beds, 1 Baths",3,1,0,0,0
"Moules Road Magill SA 5072",70000,2004-11-03,394,155," 1 Ensuites",0,0,0,0,1
"Moules Road Magill SA 5072",210000,2000-12-29,350,148,"",0,0,0,0,0
"Moules Road Magill SA 5072",210000,2001-01-05,350,148,"",0,0,0,0,0
"Moules Road Magill SA 5072",205000,2000-06-30,1449,110,"",0,0,0,0,0
"Norama Avenue Magill SA 5072",422500,2006-11-22,413,138," 2 Ensuites",0,0,0,0,2
"Norama Avenue Magill SA 5072",280000,2003-06-26,574,126," 4 Beds",4,0,0,0,0
"Norton Summit Road Magill SA 5072",170555,2001-02-19,2141,148,"",0,0,0,0,0
"Oakleigh Avenue Magill SA 5072",180000,2000-12-12,696,120,"",0,0,0,0,0
"Oakleigh Avenue Magill SA 5072",140000,2005-07-07,696,125,"",0,0,0,0,0
"Olive Court Magill SA 5072",337000,2004-10-15,738,163,"",0,0,0,0,0
"Olive Street Magill SA 5072",325000,2005-05-25,913,85," 6 Beds, 3 Baths, 1 Car Spaces, 2 Lock Up Garages",6,3,1,2,0
"Olive Street Magill SA 5072",395000,2006-06-01,1047,209," 3 Beds, 2 Baths, 2 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,2,2,1,1
"Olive Street Magill SA 5072",288000,2003-03-03,NA,212," 3 Beds, 2 Baths, 3 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,2,3,1,1
"Olive Street Magill SA 5072",267000,2002-06-14,368,173," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,2,2,1
"Olive Street Magill SA 5072",173000,2002-01-09,322,106," 2 Beds, 1 Car Spaces",2,0,1,0,0
"Ormond Avenue Magill SA 5072",417500,2005-01-31,380,147," 3 Beds, 2 Baths",3,2,0,0,0
"Ormond Avenue Magill SA 5072",170000,2000-03-08,836,95,"",0,0,0,0,0
"Ormond Avenue Magill SA 5072",450000,2003-01-16,911,320," 5 Beds, 2 Baths, 2 Car Spaces",5,2,2,0,0
"Ormond Avenue Magill SA 5072",180000,2000-12-08,836,110," 3 Beds, 2 Baths, 2 Car Spaces",3,2,2,0,0
"Park Street Magill SA 5072",2e+05,2001-06-14,1037,168,"",0,0,0,0,0
"Park Terrace Magill SA 5072",236000,2001-10-12,410,134,"",0,0,0,0,0
"Parmentier Street Magill SA 5072",152000,2000-09-22,796,120," 3 Beds, 1 Baths, 1 Car Spaces",3,1,1,0,0
"Parmentier Street Magill SA 5072",130000,2003-10-29,398,142," 3 Beds, 2 Baths, 1 Ensuites",3,2,0,0,1
"Patola Street Magill SA 5072",271500,2006-04-26,300,101," 2 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",2,1,1,1,0
"Patola Street Magill SA 5072",2e+05,2002-03-18,755,130," 3 Beds, 1 Baths, 1 Car Spaces",3,1,1,0,0
"Patola Street Magill SA 5072",2e+05,2002-03-27,983,140," 3 Beds, 2 Baths, 1 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,1,2,1
"Penfold Road Magill SA 5072",360000,2006-05-19,449,165," 3 Beds, 2 Baths, 1 Car Spaces, 1 Ensuites",3,2,1,0,1
"Penfold Road Magill SA 5072",375000,2006-06-13,373,145," 4 Beds, 2 Baths, 2 Car Spaces, 1 Ensuites",4,2,2,0,1
"Penfold Road Magill SA 5072",375000,2006-07-13,418,154," 3 Beds, 2 Baths, 2 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,2,2,1,1
"Penfold Road Magill SA 5072",186000,2001-04-26,849,135," 3 Beds, 1 Baths, 1 Car Spaces",3,1,1,0,0
"Pepper Street Magill SA 5072",226500,2002-01-23,345,125,"",0,0,0,0,0
"Pepper Street Magill SA 5072",184000,2000-03-23,594,180," 5 Beds, 2 Baths, 2 Car Spaces, 1 Ensuites",5,2,2,0,1
"Pepper Street Magill SA 5072",247000,2003-02-03,731,130,"",0,0,0,0,0
"Pepper Street Magill SA 5072",335500,2004-03-03,838,140," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Pepper Street Magill SA 5072",327500,2005-02-13,690,135," 3 Beds, 2 Baths, 2 Car Spaces",3,2,2,0,0
"Pepper Street Magill SA 5072",335500,2005-04-21,661,102," 3 Beds, 1 Baths, 2 Car Spaces",3,1,2,0,0
"Perkins Court Magill SA 5072",335000,2005-09-20,623,132,"",0,0,0,0,0
"Perkins Court Magill SA 5072",274500,2000-06-23,1067,205,"",0,0,0,0,0
"Powell Street Magill SA 5072",206000,2001-07-30,651,128," 3 Beds, 2 Baths, 2 Lock Up Garages",3,2,0,2,0
"Prefix Avenue Magill SA 5072",297000,2004-12-22,587,154," 3 Beds, 1 Baths, 1 Car Spaces",3,1,1,0,0
"Prefix Avenue Magill SA 5072",134000,2000-07-14,602,112," 3 Beds, 1 Baths, 1 Car Spaces",3,1,1,0,0
"Prefix Avenue Magill SA 5072",295000,2006-07-20,587,139," 3 Beds, 1 Baths, 1 Car Spaces",3,1,1,0,0
"Prefix Avenue Magill SA 5072",283000,2003-11-20,597,134," 3 Beds, 1 Lock Up Garages",3,0,0,1,0
"Prefix Avenue Magill SA 5072",335000,2005-09-06,611,107," 3 Beds, 1 Baths",3,1,0,0,0
"Pulford Grove Magill SA 5072",1e+05,2003-08-13,659,118," 3 Beds",3,0,0,0,0
"Reid Avenue Magill SA 5072",150000,2002-12-20,889,90," 4 Beds, 2 Baths, 2 Car Spaces",4,2,2,0,0
"Reid Avenue Magill SA 5072",190000,2002-02-08,727,136,"",0,0,0,0,0
"Reid Avenue Magill SA 5072",310000,2005-12-16,345,156," 3 Beds, 1 Baths, 2 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,1,2,1,1
"Romalo Avenue Magill SA 5072",291350,2003-05-29,836,94," 6 Beds, 4 Baths, 2 Car Spaces",6,4,2,0,0
"Romalo Avenue Magill SA 5072",620000,2005-07-29,836,204," 4 Beds, 2 Baths",4,2,0,0,0
"Romalo Avenue Magill SA 5072",765000,2005-05-30,836,236," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages",4,2,2,2,0
"Romalo Avenue Magill SA 5072",290000,2002-05-16,811,153," 4 Beds, 1 Car Spaces",4,0,1,0,0
"Romalo Avenue Magill SA 5072",280000,2000-06-07,782,200,"",0,0,0,0,0
"Romalo Avenue Magill SA 5072",480000,2006-08-16,628,141," 4 Beds, 1 Baths, 2 Car Spaces, 1 Ensuites",4,1,2,0,1
"Rosedale Place Magill SA 5072",258000,2002-12-10,364,140," 3 Beds, 2 Baths, 1 Lock Up Garages",3,2,0,1,0
"Rosedale Place Magill SA 5072",405000,2006-03-09,696,160," 3 Beds, 1 Baths, 3 Car Spaces, 1 Ensuites",3,1,3,0,1
"Rosedale Place Magill SA 5072",210000,2002-12-10,696,114," 4 Beds, 2 Baths, 2 Car Spaces, 1 Lock Up Garages, 1 Ensuites",4,2,2,1,1
"Rowland Road Magill SA 5072",310000,2004-06-10,703,120,"",0,0,0,0,0
"Rowland Road Magill SA 5072",169000,2001-10-29,696,83,"",0,0,0,0,0
"Rowland Road Magill SA 5072",375150,2005-09-16,696,160," 3 Beds, 1 Baths, 4 Car Spaces",3,1,4,0,0
"Rowland Road Magill SA 5072",310000,2004-12-09,696,109," 3 Beds, 1 Baths, 1 Lock Up Garages",3,1,0,1,0
"Rowland Road Magill SA 5072",270000,2006-02-21,700,106," 2 Beds",2,0,0,0,0
"Rowland Road Magill SA 5072",2e+05,2001-05-18,1042,88," 3 Beds",3,0,0,0,0
"Rowland Road Magill SA 5072",2e+05,2000-06-01,748,115,"",0,0,0,0,0
"Rowland Road Magill SA 5072",120000,2000-06-01,1095,97,"",0,0,0,0,0
"Rowland Road Magill SA 5072",490000,2002-06-17,1916,250," 3 Beds, 2 Baths, 3 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,3,2,1
"Russell Street Magill SA 5072",3e+05,2004-05-31,747,107,"",0,0,0,0,0
"Russell Street Magill SA 5072",320000,2006-11-21,749,66," 3 Beds, 2 Baths, 2 Car Spaces, 1 Ensuites",3,2,2,0,1
"Russell Street Magill SA 5072",510000,2005-01-31,727,284," 4 Beds, 2 Baths, 2 Car Spaces, 1 Ensuites",4,2,2,0,1
"Russell Street Magill SA 5072",169500,2000-12-07,722,116," 2 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages",2,1,2,2,0
"Ruthven Avenue Magill SA 5072",317000,2005-04-22,653,104,"",0,0,0,0,0
"Ruthven Avenue Magill SA 5072",370000,2005-12-21,704,100," 3 Beds, 2 Baths, 2 Car Spaces",3,2,2,0,0
"Ruthven Avenue Magill SA 5072",112000,2005-02-06,751,120," 2 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",2,1,1,1,0
"Ruthven Avenue Magill SA 5072",265000,2005-09-02,466,110," 3 Beds, 2 Baths, 1 Car Spaces, 2 Lock Up Garages",3,2,1,2,0
"Saint Bernards Road Magill SA 5072",810000,2001-10-12,769,97,"",0,0,0,0,0
"Saint Bernards Road Magill SA 5072",237000,2001-03-26,634,131," 5 Beds, 1 Baths, 1 Car Spaces",5,1,1,0,0
"Saint Bernards Road Magill SA 5072",183500,2001-11-23,545,130," 1 Ensuites",0,0,0,0,1
"Saint Bernards Road Magill SA 5072",290000,2003-08-21,846,106," 8 Beds, 6 Baths",8,6,0,0,0
"Saint Bernards Road Magill SA 5072",130000,2000-06-30,775,127,"",0,0,0,0,0
"Saint Bernards Road Magill SA 5072",155000,2002-02-21,661,126," 3 Beds, 2 Baths",3,2,0,0,0
"Saint Bernards Road Magill SA 5072",117000,2002-02-27,664,105,"",0,0,0,0,0
"Saint Bernards Road Magill SA 5072",255000,2006-06-17,680,100," 4 Beds, 1 Baths, 2 Car Spaces",4,1,2,0,0
"Saint Bernards Road Magill SA 5072",118000,2001-09-17,554,130," 1 Beds, 1 Baths, 1 Car Spaces",1,1,1,0,0
"Saint Bernards Road Magill SA 5072",251000,2003-01-23,722,152,"",0,0,0,0,0
"Saint Bernards Road Magill SA 5072",148125,2001-01-05,731,114,"",0,0,0,0,0
"Saint Bernards Road Magill SA 5072",115000,2001-10-31,699,97,"",0,0,0,0,0
"Saint Georges Way Magill SA 5072",408000,2006-02-03,356,183," 4 Beds, 1 Baths, 2 Car Spaces, 1 Ensuites",4,1,2,0,1
"Saint Georges Way Magill SA 5072",520000,2004-12-16,556,267,"",0,0,0,0,0
"Saint Georges Way Magill SA 5072",291000,2000-08-30,868,280," 1 Ensuites",0,0,0,0,1
"Second Street Magill SA 5072",4e+05,2003-07-01,740,180,"",0,0,0,0,0
"Second Street Magill SA 5072",320000,2005-03-24,721,136," 3 Beds, 1 Baths, 1 Car Spaces, 2 Lock Up Garages",3,1,1,2,0
"Second Street Magill SA 5072",259000,2001-02-02,645,244,"",0,0,0,0,0
"Shakespeare Avenue Magill SA 5072",298000,2005-12-12,653,93," 3 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages",3,1,2,2,0
"Shakespeare Avenue Magill SA 5072",212000,2000-04-12,653,176," 3 Beds, 1 Baths",3,1,0,0,0
"Shakespeare Avenue Magill SA 5072",316400,2006-01-20,485,100," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages",3,2,2,2,0
"Shakespeare Avenue Magill SA 5072",340000,2005-01-07,426,161," 3 Beds, 1 Baths, 1 Ensuites",3,1,0,0,1
"Shakespeare Avenue Magill SA 5072",301000,2003-10-17,362,152," 3 Beds, 2 Baths, 2 Lock Up Garages, 1 Ensuites",3,2,0,2,1
"Shakespeare Avenue Magill SA 5072",350000,2003-10-09,805,124," 3 Beds, 2 Baths, 2 Car Spaces, 1 Ensuites",3,2,2,0,1
"Shakespeare Avenue Magill SA 5072",293000,2005-03-03,326,129," 2 Beds, 1 Baths, 1 Car Spaces",2,1,1,0,0
"Shakespeare Avenue Magill SA 5072",208000,2001-08-17,304,136," 2 Beds",2,0,0,0,0
"The Parade Magill SA 5072",730000,2005-04-21,1241,260," 5 Beds, 2 Baths, 1 Car Spaces",5,2,1,0,0
"The Parade Magill SA 5072",305000,2003-01-20,929,95," 3 Beds, 1 Baths, 1 Car Spaces",3,1,1,0,0
"The Parade Magill SA 5072",438000,2006-01-20,886,180,"",0,0,0,0,0
"The Parade Magill SA 5072",146250,2001-08-29,220,108," 2 Beds, 1 Lock Up Garages",2,0,0,1,0
"The Parade Magill SA 5072",257000,2002-12-09,696,120," 2 Beds",2,0,0,0,0
"The Parade Magill SA 5072",385000,2006-06-15,653,115," 3 Beds, 1 Baths",3,1,0,0,0
"The Parade Magill SA 5072",426500,2003-08-27,992,200," 2 Baths",0,2,0,0,0
"The Parade Magill SA 5072",470000,2006-05-26,682,170," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,2,2,1
"Third Street Magill SA 5072",140000,2000-02-03,682,105," 3 Beds, 1 Baths",3,1,0,0,0
"Third Street Magill SA 5072",305000,2002-06-07,500,183," 3 Beds, 2 Lock Up Garages, 1 Ensuites",3,0,0,2,1
"Third Street Magill SA 5072",255000,2003-05-29,296,150," 3 Beds",3,0,0,0,0
"Third Street Magill SA 5072",420000,2005-03-23,528,193," 3 Beds, 2 Baths, 2 Car Spaces, 1 Ensuites",3,2,2,0,1
"Third Street Magill SA 5072",284000,2001-07-02,528,206," 3 Beds, 2 Baths, 1 Ensuites",3,2,0,0,1
"Vine Street Magill SA 5072",135000,2000-05-05,725,110,"",0,0,0,0,0
"Walker Street Magill SA 5072",164000,2002-03-18,611,91," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,2,2,1
"Warburton Street Magill SA 5072",380000,2002-04-05,439,193," 4 Beds, 2 Baths, 1 Ensuites",4,2,0,0,1
"Warburton Street Magill SA 5072",502000,2006-05-19,439,190," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,2,2,1
"Warburton Street Magill SA 5072",533500,2002-11-11,585,365," 4 Beds, 2 Lock Up Garages, 1 Ensuites",4,0,0,2,1
"Wilson Street Magill SA 5072",373000,2006-06-28,335,158," 3 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,2,1,1,1
"Winchester Avenue Magill SA 5072",392000,2006-04-18,385,146," 3 Beds, 2 Baths, 2 Car Spaces, 2 Ensuites",3,2,2,0,2
"Windsor Avenue Magill SA 5072",363000,2003-07-10,700,178," 3 Beds, 2 Baths",3,2,0,0,0
"Windsor Avenue Magill SA 5072",330000,2004-11-29,711,117," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Windsor Avenue Magill SA 5072",373000,2006-02-20,716,86," 3 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages",3,1,2,2,0
"Windsor Avenue Magill SA 5072",261000,2002-11-07,704,132," 3 Beds",3,0,0,0,0
"Windsor Avenue Magill SA 5072",320000,2005-04-05,683,126," 4 Beds, 2 Baths, 2 Car Spaces",4,2,2,0,0
"Windsor Avenue Magill SA 5072",410500,2004-01-06,713,183," 5 Beds, 2 Baths, 1 Ensuites",5,2,0,0,1
"Windsor Avenue Magill SA 5072",232000,2001-08-30,781,198," 3 Beds, 4 Lock Up Garages",3,0,0,4,0
"Windsor Avenue Magill SA 5072",150000,2001-10-18,713,92,"",0,0,0,0,0
"Adelaide Street Magill SA 5072",640500,2008-09-15,510,200," 3 Beds, 2 Baths, 2 Lock Up Garages, 1 Ensuites",3,2,0,2,1
"Adelaide Street Magill SA 5072",450000,2009-03-10,796,100," 3 Beds, 2 Baths, 1 Car Spaces, 2 Lock Up Garages",3,2,1,2,0
"Adelaide Street Magill SA 5072",595000,2007-09-21,1236,180," 5 Beds, 2 Baths, 2 Lock Up Garages",5,2,0,2,0
"Alexandra Avenue Magill SA 5072",4e+05,2009-07-09,733,98," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages",4,2,2,2,0
"Alexandra Avenue Magill SA 5072",625000,2010-05-10,535,209," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,2,2,1
"Alexandra Avenue Magill SA 5072",465000,2010-07-09,365,150," 3 Beds, 2 Baths, 1 Lock Up Garages, 1 Ensuites",3,2,0,1,1
"Almond Grove Magill SA 5072",690000,2008-03-03,480,256," 4 Beds, 2 Baths, 2 Lock Up Garages, 1 Ensuites",4,2,0,2,1
"Almond Grove Magill SA 5072",540000,2008-01-24,466,141," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,2,2,1
"Almond Grove Magill SA 5072",880000,2010-11-26,638,309," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,2,2,1
