"street","sale_price","sale_date","area","eq_area","atts","beds","baths","car_space","garage","ensuite"
"Macklin Street Edwardstown SA 5039",413000,2011-11-25,262,131," 3 Beds, 1 Baths, 2 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,1,2,1,1
"Macklin Street Edwardstown SA 5039",430000,2012-11-14,795,104," 3 Beds, 1 Baths, 3 Car Spaces",3,1,3,0,0
"Macklin Street Edwardstown SA 5039",353000,2011-10-12,519,120," 3 Beds, 1 Baths, 2 Car Spaces",3,1,2,0,0
"Maxwell Avenue Edwardstown SA 5039",530000,2011-01-21,656,117," 3 Beds, 2 Baths, 3 Car Spaces, 2 Lock Up Garages, 2 Ensuites",3,2,3,2,2
"Maxwell Avenue Edwardstown SA 5039",437000,2011-10-06,780,108," 3 Beds, 1 Baths, 2 Car Spaces",3,1,2,0,0
"Maxwell Avenue Edwardstown SA 5039",420000,2014-05-05,462,110," 3 Beds, 1 Baths, 2 Car Spaces",3,1,2,0,0
"Maxwell Avenue Edwardstown SA 5039",425000,2013-07-05,858,144," 3 Beds, 1 Baths, 1 Car Spaces",3,1,1,0,0
"Maxwell Avenue Edwardstown SA 5039",175000,2013-04-29,858,110," 2 Beds, 1 Baths",2,1,0,0,0
"Maxwell Avenue Edwardstown SA 5039",680000,2013-09-10,644,154," 3 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages",3,1,2,2,0
"Maxwell Avenue Edwardstown SA 5039",485000,2015-12-11,556,125," 3 Beds, 1 Baths, 1 Car Spaces, 1 Ensuites",3,1,1,0,1
"Maxwell Avenue Edwardstown SA 5039",742500,2015-11-20,767,192," 4 Beds, 2 Baths, 3 Car Spaces, 4 Lock Up Garages, 1 Ensuites",4,2,3,4,1
"Maxwell Avenue Edwardstown SA 5039",565000,2014-07-30,767,100," 4 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",4,2,1,1,1
"Maxwell Avenue Edwardstown SA 5039",335000,2012-06-28,806,110," 2 Beds, 1 Baths, 4 Car Spaces",2,1,4,0,0
"Maxwell Avenue Edwardstown SA 5039",510000,2016-03-04,812,108," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,1,1,1,1
"Midera Avenue Edwardstown SA 5039",430000,2013-10-22,323,149," 3 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages, 2 Ensuites",3,2,1,1,2
"Midera Avenue Edwardstown SA 5039",429000,2013-10-24,321,149," 3 Beds, 2 Baths, 2 Car Spaces, 1 Lock Up Garages, 2 Ensuites",3,2,2,1,2
"Midera Avenue Edwardstown SA 5039",491100,2013-07-11,450,176," 4 Beds, 2 Baths, 2 Car Spaces, 2 Ensuites",4,2,2,0,2
"Norma Avenue Edwardstown SA 5039",530000,2014-08-12,700,145," 3 Beds, 1 Baths, 1 Car Spaces, 1 Ensuites",3,1,1,0,1
"Norma Avenue Edwardstown SA 5039",405000,2013-06-27,700,101," 3 Beds, 1 Baths, 1 Car Spaces",3,1,1,0,0
"Oval Avenue Edwardstown SA 5039",430000,2012-03-02,424,158," 3 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages, 2 Ensuites",3,2,1,1,2
"Oval Avenue Edwardstown SA 5039",470000,2015-04-24,389,120," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,1,1,1,1
"Oval Avenue Edwardstown SA 5039",150000,2015-02-27,700,130," 4 Beds, 1 Baths, 4 Car Spaces, 1 Ensuites",4,1,4,0,1
"Oval Avenue Edwardstown SA 5039",470000,2016-04-28,700,110," 3 Beds, 1 Baths, 1 Lock Up Garages, 1 Ensuites",3,1,0,1,1
"Oval Avenue Edwardstown SA 5039",380000,2012-04-10,800,118," 3 Beds, 1 Baths, 1 Car Spaces",3,1,1,0,0
"Oval Avenue Edwardstown SA 5039",80000,2011-09-12,700,91,"",0,0,0,0,0
"Oval Avenue Edwardstown SA 5039",427000,2012-11-14,700,126," 3 Beds, 1 Baths, 3 Car Spaces",3,1,3,0,0
"Oval Avenue Edwardstown SA 5039",385000,2014-08-22,416,98," 1 Ensuites",0,0,0,0,1
"Pine Street Edwardstown SA 5039",480000,2014-02-27,624,140," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Pine Street Edwardstown SA 5039",395000,2015-07-28,362,76," 2 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",2,1,1,1,1
"Pine Street Edwardstown SA 5039",320000,2011-09-15,367,100," 2 Beds, 1 Baths, 3 Car Spaces",2,1,3,0,0
"Raglan Avenue Edwardstown SA 5039",416000,2013-03-15,564,160," 3 Beds, 1 Baths, 4 Car Spaces",3,1,4,0,0
"Railway Terrace Edwardstown SA 5039",373000,2011-05-31,786,136," 4 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages",4,1,2,2,0
"Railway Terrace Edwardstown SA 5039",330000,2012-07-03,759,92," 3 Beds, 1 Baths, 2 Lock Up Garages",3,1,0,2,0
"Railway Terrace Edwardstown SA 5039",393000,2011-06-10,736,110," 3 Beds, 1 Baths, 2 Car Spaces, 3 Lock Up Garages, 1 Ensuites",3,1,2,3,1
"Railway Terrace Edwardstown SA 5039",390000,2014-06-13,634,103," 3 Beds, 1 Baths, 2 Car Spaces, 1 Lock Up Garages",3,1,2,1,0
"Railway Terrace Edwardstown SA 5039",445000,2014-10-17,860,86," 3 Beds, 1 Baths, 8 Car Spaces, 1 Ensuites",3,1,8,0,1
"Railway Terrace Edwardstown SA 5039",445000,2013-12-13,800,176," 5 Beds, 1 Baths, 3 Car Spaces, 1 Lock Up Garages",5,1,3,1,0
"Railway Terrace Edwardstown SA 5039",495000,2014-05-27,1167,271," 5 Beds, 1 Baths, 3 Car Spaces, 3 Lock Up Garages",5,1,3,3,0
"Railway Terrace Edwardstown SA 5039",355000,2013-04-05,526,102," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Railway Terrace Edwardstown SA 5039",428000,2015-08-28,800,131," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,1,1,1,1
"Railway Terrace Edwardstown SA 5039",450000,2012-09-27,700,120," 3 Beds, 1 Baths, 4 Car Spaces, 2 Lock Up Garages",3,1,4,2,0
"Railway Terrace Edwardstown SA 5039",460000,2012-07-23,700,163," 3 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages",3,1,2,2,0
"Robert Street Edwardstown SA 5039",380500,2015-01-30,321,121," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,1,1,1,1
"Russell Terrace Edwardstown SA 5039",415000,2013-06-28,700,180," 2 Beds, 1 Baths, 1 Car Spaces",2,1,1,0,0
"Russell Terrace Edwardstown SA 5039",602500,2014-10-24,460,180," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 2 Ensuites",3,2,2,2,2
"Saint Lawrence Avenue Edwardstown SA 5039",420000,2013-08-08,894,130," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Saint Lawrence Avenue Edwardstown SA 5039",8200000,2012-02-29,450,75,"",0,0,0,0,0
"Saint Lawrence Avenue Edwardstown SA 5039",465000,2011-12-16,894,137," 3 Beds, 1 Baths, 3 Car Spaces, 2 Lock Up Garages",3,1,3,2,0
"Saint Lawrence Avenue Edwardstown SA 5039",411000,2012-08-30,753,102," 2 Beds, 1 Baths, 2 Car Spaces, 1 Lock Up Garages",2,1,2,1,0
"Saint Lawrence Avenue Edwardstown SA 5039",542000,2015-07-22,908,112," 2 Beds, 1 Baths, 3 Car Spaces, 3 Lock Up Garages, 1 Ensuites",2,1,3,3,1
"Saint Lawrence Avenue Edwardstown SA 5039",376000,2011-01-06,425,124,"",0,0,0,0,0
"Saint Lawrence Avenue Edwardstown SA 5039",635000,2014-03-28,825,247," 4 Beds, 1 Baths, 3 Car Spaces, 2 Lock Up Garages, 2 Ensuites",4,1,3,2,2
"Stanton Street Edwardstown SA 5039",512000,2016-01-07,708,171," 3 Beds, 2 Baths, 2 Car Spaces, 1 Ensuites",3,2,2,0,1
"Stanton Street Edwardstown SA 5039",480000,2016-05-12,786,195," 5 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",5,2,2,2,1
"Stanton Street Edwardstown SA 5039",506000,2014-11-17,550,100," 3 Beds, 1 Baths, 2 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,1,2,1,1
"Theodore Street Edwardstown SA 5039",460000,2011-01-31,464,140," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Theodore Street Edwardstown SA 5039",430000,2014-10-17,512,125," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,1,1,1,1
"Towers Terrace Edwardstown SA 5039",180000,2015-08-17,708,103," 3 Beds, 1 Baths, 2 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,1,2,1,1
"Towers Terrace Edwardstown SA 5039",417000,2016-04-14,481,106," 2 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",2,1,1,1,1
"Weaver Street Edwardstown SA 5039",315000,2015-10-08,421,68," 2 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",2,1,1,1,1
"Weaver Street Edwardstown SA 5039",405000,2013-11-29,365,137," 3 Beds, 2 Baths, 1 Car Spaces, 2 Ensuites",3,2,1,0,2
"Wingate Street Edwardstown SA 5039",352000,2012-02-28,700,90," 2 Beds, 1 Baths, 2 Car Spaces",2,1,2,0,0
"Wingate Street Edwardstown SA 5039",325000,2013-01-25,406,112," 3 Beds, 1 Baths, 1 Car Spaces",3,1,1,0,0
"Woodlands Terrace Edwardstown SA 5039",447450,2014-04-17,728,128," 3 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages",3,2,1,1,0
"Wooton Road Edwardstown SA 5039",545000,2014-04-17,704,170," 3 Beds, 1 Baths, 1 Car Spaces, 3 Lock Up Garages, 2 Ensuites",3,1,1,3,2
"Wooton Road Edwardstown SA 5039",390000,2011-10-28,273,108," 3 Beds, 1 Baths, 1 Lock Up Garages",3,1,0,1,0
"Wooton Road Edwardstown SA 5039",566000,2015-11-27,691,114," 3 Beds, 1 Baths, 4 Car Spaces, 4 Lock Up Garages, 1 Ensuites",3,1,4,4,1
"Wooton Road Edwardstown SA 5039",444000,2011-07-01,285,118," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Wooton Road Edwardstown SA 5039",435000,2011-03-01,281,120," 3 Beds, 1 Baths, 1 Car Spaces",3,1,1,0,0
"Wooton Road Edwardstown SA 5039",137671,2016-05-27,893,174," 3 Beds, 2 Baths, 2 Car Spaces, 1 Ensuites",3,2,2,0,1
"Wooton Road Edwardstown SA 5039",470200,2015-12-18,439,168," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,1,1,1,1
"Wooton Road Edwardstown SA 5039",472000,2014-10-13,318,164," 3 Beds, 1 Baths, 2 Car Spaces, 1 Lock Up Garages, 2 Ensuites",3,1,2,1,2
"Wright Street Edwardstown SA 5039",2e+05,2014-03-20,688,150,"",0,0,0,0,0
"Wright Street Edwardstown SA 5039",125000,2012-06-07,688,145," 3 Beds, 2 Baths, 2 Car Spaces",3,2,2,0,0
"Wright Street Edwardstown SA 5039",490000,2015-04-17,418,158," 3 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages, 2 Ensuites",3,2,1,1,2
"Wright Street Edwardstown SA 5039",450000,2015-02-23,731,130," 3 Beds, 1 Baths, 2 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,1,2,1,1
"Wright Street Edwardstown SA 5039",430000,2013-04-12,368,145," 4 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",4,2,1,1,1
"Wright Street Edwardstown SA 5039",417500,2013-06-07,698,120," 3 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages",3,1,2,2,0
"Wright Street Edwardstown SA 5039",590000,2015-02-18,737,170," 3 Beds, 1 Baths, 1 Car Spaces, 1 Ensuites",3,1,1,0,1
"Wright Street Edwardstown SA 5039",535000,2012-10-08,697,123," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages, 2 Ensuites",3,1,1,1,2
"Yanyarrie Avenue Edwardstown SA 5039",365000,2016-05-26,518,85," 3 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,1,2,2,1
"Yanyarrie Avenue Edwardstown SA 5039",207500,2013-02-04,384,68," 1 Beds, 1 Baths, 1 Car Spaces",1,1,1,0,0
